URB_CEDUC_TE1026V,URB_CLMA_EC1010V,URB_CLMA_EC1177V,URB_CPOP1_DE1001V,URB_CPOPCB_DE2009V,URB_CTOUR_CR2001V,URB_CTRAN_TT1057I,COUNTRY_HLTH_RS_BDS1_HBEDT_TOTAL,COUNTRY_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,COUNTRY_SDG_11_60,COUNTRY_SDG_17_60_VHCN_FX_TOTAL,COUNTRY_TRNG_LFSE_01_T_Y25-74,WHO_NO2,WHO_PM10,WHO_PM25
1.760727039983314,0.0,0.0,1.9969643822334924,0.0,-0.06429203949155021,0.0,0.34085749664637294,-4.889258950874267,-1.723239046034387,1.2457109624890952,-0.8465189873417722,0.5486143729450451,0.9768160741885629,1.6952515946137494
0.0,0.7914649643493906,2.0750357650214815,1.1536232143382565,1.7804677507579643,3.840219567906375,-1.160029974934753,-0.9480703745743475,3.3394393560921425,0.0,1.111951148589706,3.504746835443038,-0.8755284170972287,-0.6414219474497683,-2.012756909992913
0.0,-0.07487957107791267,-0.17624733983695706,-0.1313625144226759,0.1773796249075088,0.42230189540352836,-1.6927569187834308,-0.9480703745743475,3.3394393560921425,0.0,1.111951148589706,3.504746835443038,-0.4997651479567871,-0.3632148377125196,-1.5024805102763996
0.1543816749794159,0.6417990579910289,0.4390196002589043,0.5310319560570056,0.8624417186743287,0.0,-0.6086978991705211,0.0,-0.08659450457951712,0.0,-1.2131433556266351,0.9066455696202532,-1.031470173790512,-1.137557959814529,-1.3040396881644223
-0.12794862892059733,-0.1330870848073905,0.1310890776688011,0.02242764590083311,-0.38647782858198443,0.0,-0.13344014057210749,0.0,-0.08659450457951712,0.0,-1.2131433556266351,0.9066455696202532,0.027242837012682274,-0.5316846986089647,-0.4564138908575477
-0.004321917780904415,-0.08319501927509791,-0.27097781391963527,-0.22215383263499625,-0.41514449513774776,0.0,-1.0263831106746946,0.0,-0.08659450457951712,0.0,-1.2131433556266351,0.9066455696202532,-0.6810709253170502,-1.707882534775889,-2.1034727143869594
-1.0150120905894344,-0.19779085729458248,-0.5387434857371163,-0.34151844046702173,-0.48401916979122983,0.0,-0.37416987519057326,0.0,-0.08659450457951712,0.0,-1.2131433556266351,0.9066455696202532,1.0558947862846413,0.0,0.0
-0.23847511104427352,-0.33733272808021336,-0.36877504171234804,-0.38112382137765777,-0.38387159995063325,0.0,-0.5884389777513631,0.0,-0.08659450457951712,0.0,-1.2131433556266351,0.9066455696202532,-0.11085016439642993,-1.539412673879444,-1.7802976612331678
0.051252212512901345,-0.127630140139796,-0.40224575068953317,-0.3345223731906243,-0.033990027164480734,0.0,-1.382464663169591,0.0,-0.08659450457951712,0.0,-1.2131433556266351,0.9066455696202532,-0.33630812588069514,-0.8624420401854719,-1.167965981573352
-0.1819790333729085,-0.11281843318489664,-0.3580016572603166,-0.2812312009526964,-0.5533984546690799,0.0,-0.38822708597121375,0.0,-0.08659450457951712,0.0,-1.2131433556266351,0.9066455696202532,-0.16909347111319847,-0.6043276661514685,-0.4847625797306872
